r1-v1-find-non-living-thing,deepseek/deepseek-r1-0528,00a963bb-a1d6-451f-8017-d1673df492c9,find-non-living-thing,0,v1,5,True,100,5
r1-v1-find-plant,deepseek/deepseek-r1-0528,18d6531b-2798-40be-b3d9-bfdaa3fb5985,find-plant,0,v1,8,True,100,10
r1-v1-find-living-thing,deepseek/deepseek-r1-0528,fb725369-1791-405c-8fb4-eb3c50b0aa17,find-living-thing,0,v1,11,True,100,10
r1-v1-boil,deepseek/deepseek-r1-0528,6816c766-51ee-45b8-87b3-b79ce3d6e875,boil,0,v1,16,True,100,39
r1-v1-freeze,deepseek/deepseek-r1-0528,2a2235af-15e5-442a-a5b5-19ac46573f34,freeze,0,v1,19,True,100,26
r1-v1-change-the-state-of-matter-of,deepseek/deepseek-r1-0528,827cfdff-e404-431e-bb2f-b8ff0309b7d4,change-the-state-of-matter-of,0,v1,21,True,-100,26
r1-v1-chemistry-mix,deepseek/deepseek-r1-0528,b6450e21-ea50-4541-a0aa-12c539766214,chemistry-mix,0,v1,27,True,100,24
r1-v1-chemistry-mix-paint-secondary-color,deepseek/deepseek-r1-0528,7f38f851-d537-42a4-9ae3-7490aa9e9432,chemistry-mix-paint-secondary-color,0,v1,40,True,-100,21
r1-v1-find-animal,deepseek/deepseek-r1-0528,c426b7c0-0786-4601-8ad2-7743b041c952,find-animal,0,v1,51,False,75,10
r1-v1-chemistry-mix-paint-tertiary-color,deepseek/deepseek-r1-0528,70a18bbf-ee06-48d4-b52c-2de9ec5612d1,chemistry-mix-paint-tertiary-color,0,v1,51,False,27,30
r1-v1-lifespan-shortest-lived,deepseek/deepseek-r1-0528,d29f3dd3-7be6-4e6e-aa1e-22e19c549935,lifespan-shortest-lived,0,v1,6,True,100,6
r1-v1-lifespan-longest-lived,deepseek/deepseek-r1-0528,d441e075-0531-43a1-8d69-4124d7ac195b,lifespan-longest-lived,0,v1,6,True,100,6
r1-v1-lifespan-longest-lived-then-shortest-lived,deepseek/deepseek-r1-0528,0fd30ae7-abda-495a-8f7e-76e040db7e87,lifespan-longest-lived-then-shortest-lived,0,v1,10,True,100,7
r1-v1-grow-plant,deepseek/deepseek-r1-0528,00108e41-fac2-4a4b-8bab-82677a3e5ffb,grow-plant,0,v1,27,True,100,63
r1-v1-identify-life-stages-1,deepseek/deepseek-r1-0528,fcf1da26-c17f-40af-bd85-c7c7bd98540e,identify-life-stages-1,0,v1,51,False,-100,41
r1-v1-inclined-plane-determine-angle,deepseek/deepseek-r1-0528,25188304-9c66-4ffd-b02f-8ec6b98b1d31,inclined-plane-determine-angle,0,v1,29,True,100,55
r1-v1-grow-fruit,deepseek/deepseek-r1-0528,5c5365b4-8312-440d-84a5-2254d0d6db15,grow-fruit,0,v1,51,False,23,77
r1-v1-inclined-plane-friction-named-surfaces,deepseek/deepseek-r1-0528,4fbbdabc-bd14-4f98-b541-8e6299db164d,inclined-plane-friction-named-surfaces,0,v1,51,False,-100,51
r1-v1-inclined-plane-friction-unnamed-surfaces,deepseek/deepseek-r1-0528,1a28a361-36fd-4327-89db-ed79efcb67b6,inclined-plane-friction-unnamed-surfaces,0,v1,51,False,-100,178
r1-v1-identify-life-stages-2,deepseek/deepseek-r1-0528,cd266168-192a-4a56-b331-f1f625d32cab,identify-life-stages-2,0,v1,51,False,-100,16
r1-v1-measure-melting-point-known-substance,deepseek/deepseek-r1-0528,63e8c9f2-083a-4d0d-8782-a36781520dfc,measure-melting-point-known-substance,0,v1,9,True,100,27
r1-v1-use-thermometer,deepseek/deepseek-r1-0528,1c0d9f88-f4f0-4882-ba51-dcc2f0d9f305,use-thermometer,0,v1,48,True,100,22
r1-v1-melt,deepseek/deepseek-r1-0528,49fb7df8-4293-46cd-a3e4-02454ce1cdc7,melt,0,v1,51,False,42,34
r1-v1-power-component,deepseek/deepseek-r1-0528,752e3841-b891-44c5-a341-831ca700bb32,power-component,0,v1,51,False,83,11
r1-v1-mendelian-genetics-unknown-plant,deepseek/deepseek-r1-0528,3fb34c00-96ac-4234-9920-c3c1baf17373,mendelian-genetics-unknown-plant,0,v1,51,False,12,145
r1-v1-mendelian-genetics-known-plant,deepseek/deepseek-r1-0528,0a545340-8bf5-4274-afb9-fb2c0cb0957d,mendelian-genetics-known-plant,0,v1,51,False,17,143
r1-v1-measure-melting-point-unknown-substance,deepseek/deepseek-r1-0528,01b2f489-c5c4-449f-9fb3-624fc5eb3367,measure-melting-point-unknown-substance,0,v1,51,False,7,32
r1-v1-test-conductivity,deepseek/deepseek-r1-0528,58fb6877-a948-4685-b04d-74bb705ee8dd,test-conductivity,0,v1,51,False,-100,21
r1-v1-power-component-renewable-vs-nonrenewable-energy,deepseek/deepseek-r1-0528,628f5fde-deb8-4bba-8c4d-14304d720878,power-component-renewable-vs-nonrenewable-energy,0,v1,51,False,10,26
r1-v1-test-conductivity-of-unknown-substances,deepseek/deepseek-r1-0528,d5430fc9-a735-4529-873c-6aeab742d94a,test-conductivity-of-unknown-substances,0,v1,35,True,-100,21